,Jahr,Dekade,Lemma,Datei
2001,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2002,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2003,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2004,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2005,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2006,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2007,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2008,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2009,1647,1640,Irrtum,olearius_reise_1647.tcf.xml
2010,1647,1640,Heidentum,olearius_reise_1647.tcf.xml
2011,1647,1640,Christentum,olearius_reise_1647.tcf.xml
2012,1647,1640,Christentum,olearius_reise_1647.tcf.xml
2013,1647,1640,Heiligtum,olearius_reise_1647.tcf.xml
2014,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2015,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2016,1647,1640,Heiligtum,olearius_reise_1647.tcf.xml
2017,1647,1640,Heiligtum,olearius_reise_1647.tcf.xml
2018,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2019,1647,1640,Heiligtum,olearius_reise_1647.tcf.xml
2020,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2021,1647,1640,Eigentum,olearius_reise_1647.tcf.xml
2022,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2023,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2024,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2025,1647,1640,Fürstentum,olearius_reise_1647.tcf.xml
2026,1647,1640,Heiligtum,olearius_reise_1647.tcf.xml
2027,1647,1640,Christentum,olearius_reise_1647.tcf.xml
2028,1647,1640,Reichtum,olearius_reise_1647.tcf.xml
2029,1647,1640,Irrtum,olearius_reise_1647.tcf.xml
2030,1647,1640,Irrtum,olearius_reise_1647.tcf.xml
2031,1647,1640,Reichtum,537788.tcf.xml
2032,1647,1640,Reichtum,537788.tcf.xml
2033,1647,1640,Wachstum,537788.tcf.xml
2034,1647,1640,Reichtum,537788.tcf.xml
2035,1647,1640,Reichtum,537788.tcf.xml
2036,1647,1640,Christentum,537788.tcf.xml
2037,1647,1640,Reichtum,537788.tcf.xml
2038,1647,1640,Reichtum,537788.tcf.xml
2039,1647,1640,Reichtum,537788.tcf.xml
2040,1647,1640,Reichtum,537788.tcf.xml
2041,1647,1640,Reichtum,537788.tcf.xml
2042,1647,1640,Reichtum,537788.tcf.xml
2043,1647,1640,Wachstum,537788.tcf.xml
2044,1647,1640,Reichtum,537788.tcf.xml
2045,1647,1640,Reichtum,537788.tcf.xml
2046,1647,1640,Reichtum,537788.tcf.xml
2047,1647,1640,Reichtum,537788.tcf.xml
2048,1647,1640,Reichtum,537788.tcf.xml
2049,1647,1640,Reichtum,537788.tcf.xml
2050,1647,1640,Reichtum,508445.tcf.xml
2051,1647,1640,Christentum,508445.tcf.xml
2052,1647,1640,Christentum,508445.tcf.xml
2053,1647,1640,Christentum,508445.tcf.xml
2054,1647,1640,Reichtum,508445.tcf.xml
2055,1647,1640,Fürstentum,508445.tcf.xml
2056,1647,1640,Christentum,508445.tcf.xml
2057,1647,1640,Christentum,346672.tcf.xml
2058,1647,1640,Christentum,346672.tcf.xml
2059,1647,1640,Christentum,346672.tcf.xml
2060,1647,1640,Saubertum,346672.tcf.xml
2061,1647,1640,Saubertum,346672.tcf.xml
2062,1647,1640,Saubertum,346672.tcf.xml
2063,1647,1640,Reichtum,346672.tcf.xml
2064,1647,1640,Christentum,346672.tcf.xml
2065,1647,1640,Christentum,346672.tcf.xml
2066,1647,1640,Irrtum,346672.tcf.xml
2067,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2068,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2069,1648,1640,Kurfürstentum,nn_friedensschluss_1648.tcf.xml
2070,1648,1640,Eigentum,nn_friedensschluss_1648.tcf.xml
2071,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2072,1648,1640,Fürstentum,nn_friedensschluss_1648.tcf.xml
2073,1648,1640,Eigentum,nn_friedensschluss_1648.tcf.xml
2074,1648,1640,Eigentum,nn_friedensschluss_1648.tcf.xml
2075,1648,1640,Eigentum,nn_friedensschluss_1648.tcf.xml
2076,1648,1640,Eigentum,nn_friedensschluss_1648.tcf.xml
2077,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2078,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2079,1648,1640,Herzogtum,nn_friedensschluss_1648.tcf.xml
2080,1648,1640,Reichtum,harsdoerffer_trichter02_1648.tcf.xml
2081,1648,1640,Reichtum,harsdoerffer_trichter02_1648.tcf.xml
2082,1648,1640,Reichtum,harsdoerffer_trichter02_1648.tcf.xml
2083,1648,1640,Reichtum,harsdoerffer_trichter02_1648.tcf.xml
2084,1648,1640,Wachstum,harsdoerffer_trichter02_1648.tcf.xml
2085,1648,1640,Reichtum,glauber_furni04_1648.tcf.xml
2086,1648,1640,Wachstum,glauber_furni04_1648.tcf.xml
2087,1648,1640,Wachstum,glauber_furni04_1648.tcf.xml
2088,1648,1640,Reichtum,glauber_furni04_1648.tcf.xml
2089,1648,1640,Reichtum,glauber_furni04_1648.tcf.xml
2090,1648,1640,Reichtum,glauber_furni04_1648.tcf.xml
2091,1648,1640,Reichtum,glauber_furni03_1648.tcf.xml
2092,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2093,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2094,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2095,1648,1640,Irrtum,cundisius_predigten_1648.tcf.xml
2096,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2097,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2098,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2099,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2100,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2101,1648,1640,Irrtum,cundisius_predigten_1648.tcf.xml
2102,1648,1640,Eigentum,cundisius_predigten_1648.tcf.xml
2103,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2104,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2105,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2106,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2107,1648,1640,Fürstentum,cundisius_predigten_1648.tcf.xml
2108,1648,1640,Irrtum,cundisius_predigten_1648.tcf.xml
2109,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2110,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2111,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2112,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2113,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2114,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2115,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2116,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2117,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2118,1648,1640,Wachstum,cundisius_predigten_1648.tcf.xml
2119,1648,1640,Irrtum,cundisius_predigten_1648.tcf.xml
2120,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2121,1648,1640,Eigentum,cundisius_predigten_1648.tcf.xml
2122,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2123,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2124,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2125,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2126,1648,1640,Irrtum,cundisius_predigten_1648.tcf.xml
2127,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2128,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2129,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2130,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2131,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2132,1648,1640,Papsttum,cundisius_predigten_1648.tcf.xml
2133,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2134,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2135,1648,1640,Christentum,cundisius_predigten_1648.tcf.xml
2136,1648,1640,Fürstentum,cundisius_predigten_1648.tcf.xml
2137,1648,1640,Fürstentum,cundisius_predigten_1648.tcf.xml
2138,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2139,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2140,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2141,1648,1640,Heiligtum,cundisius_predigten_1648.tcf.xml
2142,1648,1640,Heidentum,cundisius_predigten_1648.tcf.xml
2143,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2144,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2145,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2146,1648,1640,Reichtum,cundisius_predigten_1648.tcf.xml
2147,1648,1640,Kaisertum,basteln_kichote_1648.tcf.xml
2148,1648,1640,Eigentum,basteln_kichote_1648.tcf.xml
2149,1648,1640,Irrtum,basteln_kichote_1648.tcf.xml
2150,1648,1640,Irrtum,basteln_kichote_1648.tcf.xml
2151,1648,1640,Irrtum,basteln_kichote_1648.tcf.xml
2152,1648,1640,Irrtum,basteln_kichote_1648.tcf.xml
2153,1648,1640,Heiligtum,basteln_kichote_1648.tcf.xml
2154,1648,1640,Irrtum,basteln_kichote_1648.tcf.xml
2155,1648,1640,Eigentum,basteln_kichote_1648.tcf.xml
2156,1648,1640,Reichtum,360002.tcf.xml
2157,1648,1640,Reichtum,360002.tcf.xml
2158,1648,1640,Reichtum,360002.tcf.xml
2159,1648,1640,Reichtum,360002.tcf.xml
2160,1648,1640,Christentum,360002.tcf.xml
2161,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2162,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2163,1649,1640,Kurfürstentum,vertrag_westfaelischer_1648.tcf.xml
2164,1649,1640,Eigentum,vertrag_westfaelischer_1648.tcf.xml
2165,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2166,1649,1640,Fürstentum,vertrag_westfaelischer_1648.tcf.xml
2167,1649,1640,Eigentum,vertrag_westfaelischer_1648.tcf.xml
2168,1649,1640,Eigentum,vertrag_westfaelischer_1648.tcf.xml
2169,1649,1640,Eigentum,vertrag_westfaelischer_1648.tcf.xml
2170,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2171,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2172,1649,1640,Herzogtum,vertrag_westfaelischer_1648.tcf.xml
2173,1649,1640,Reichtum,hulsius_schifffahrt_1649.tcf.xml
2174,1649,1640,Irrtum,glauber_furni05_1649.tcf.xml
2175,1649,1640,Irrtum,glauber_furni05_1649.tcf.xml
2176,1649,1640,Irrtum,glauber_furni05_1649.tcf.xml
2177,1649,1640,Reichtum,glauber_furni05_1649.tcf.xml
2178,1649,1640,Reichtum,glauber_furni05_1649.tcf.xml
2179,1649,1640,Eigentum,caselius_leichpredigt_1649.tcf.xml
2180,1649,1640,Eigentum,caselius_leichpredigt_1649.tcf.xml
2181,1649,1640,Reichtum,caselius_leichpredigt_1649.tcf.xml
2182,1649,1640,Eigentum,caselius_leichpredigt_1649.tcf.xml
2183,1649,1640,Heiligtum,caselius_leichpredigt_1649.tcf.xml
2184,1649,1640,Heiligtum,caselius_leichpredigt_1649.tcf.xml
2185,1649,1640,Fürstentum,caselius_leichpredigt_1649.tcf.xml
2186,1649,1640,Christentum,caselius_leichpredigt_1649.tcf.xml
2187,1649,1640,Fürstentum,509941.tcf.xml
2188,1649,1640,Fürstentum,509941.tcf.xml
2189,1649,1640,Christentum,509941.tcf.xml
2190,1649,1640,Reichtum,360994.tcf.xml
2191,1649,1640,Fürstentum,360994.tcf.xml
2192,1649,1640,Irrtum,360994.tcf.xml
2193,1649,1640,Christentum,360994.tcf.xml
2194,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2195,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2196,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2197,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2198,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2199,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2200,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2201,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2202,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2203,1650,1650,Priestertum,wartmann_germania01_1650.tcf.xml
2204,1650,1650,Priestertum,wartmann_germania01_1650.tcf.xml
2205,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2206,1650,1650,Eigentum,wartmann_germania01_1650.tcf.xml
2207,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2208,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2209,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2210,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2211,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2212,1650,1650,Erzpriestertum,wartmann_germania01_1650.tcf.xml
2213,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2214,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2215,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2216,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2217,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2218,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2219,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2220,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2221,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2222,1650,1650,Heidentum,wartmann_germania0203_1650.tcf.xml
2223,1650,1650,Heidentum,wartmann_germania0203_1650.tcf.xml
2224,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2225,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2226,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2227,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2228,1650,1650,Priestertum,wartmann_germania0203_1650.tcf.xml
2229,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2230,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2231,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2232,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2233,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2234,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2235,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2236,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2237,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2238,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2239,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2240,1650,1650,Priestertum,wartmann_germania01_1650.tcf.xml
2241,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2242,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2243,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2244,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2245,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2246,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2247,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2248,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2249,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2250,1650,1650,Heidentum,wartmann_germania01_1650.tcf.xml
2251,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2252,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2253,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2254,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2255,1650,1650,Fürstentum,wartmann_germania01_1650.tcf.xml
2256,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2257,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2258,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2259,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2260,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2261,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2262,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2263,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2264,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2265,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2266,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2267,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2268,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2269,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2270,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2271,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2272,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2273,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2274,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2275,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2276,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2277,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2278,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2279,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2280,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2281,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2282,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2283,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2284,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2285,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2286,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2287,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2288,1650,1650,Bürgermeistertum,wartmann_germania01_1650.tcf.xml
2289,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2290,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2291,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2292,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2293,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2294,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2295,1650,1650,Christentum,wartmann_germania01_1650.tcf.xml
2296,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2297,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2298,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2299,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2300,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2301,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2302,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2303,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2304,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2305,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2306,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2307,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2308,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2309,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2310,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2311,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2312,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2313,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2314,1650,1650,Eigentum,wartmann_germania01_1650.tcf.xml
2315,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2316,1650,1650,Priestertum,wartmann_germania01_1650.tcf.xml
2317,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2318,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2319,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2320,1650,1650,Eigentum,wartmann_germania01_1650.tcf.xml
2321,1650,1650,Fürstentum,wartmann_germania01_1650.tcf.xml
2322,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2323,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2324,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2325,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2326,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2327,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2328,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2329,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2330,1650,1650,Luthertum,wartmann_germania01_1650.tcf.xml
2331,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2332,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2333,1650,1650,Wachstum,wartmann_germania0203_1650.tcf.xml
2334,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2335,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2336,1650,1650,Luthertum,wartmann_germania0203_1650.tcf.xml
2337,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2338,1650,1650,Heidentum,wartmann_germania0203_1650.tcf.xml
2339,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2340,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2341,1650,1650,Papsttum,wartmann_germania0203_1650.tcf.xml
2342,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2343,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2344,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2345,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2346,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2347,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2348,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2349,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2350,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2351,1650,1650,Eigentum,wartmann_germania01_1650.tcf.xml
2352,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2353,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2354,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2355,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2356,1650,1650,Herzogtum,wartmann_germania01_1650.tcf.xml
2357,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2358,1650,1650,Priestertum,wartmann_germania01_1650.tcf.xml
2359,1650,1650,Reichtum,wartmann_germania01_1650.tcf.xml
2360,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2361,1650,1650,Papsttum,wartmann_germania01_1650.tcf.xml
2362,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2363,1650,1650,Irrtum,wartmann_germania01_1650.tcf.xml
2364,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2365,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2366,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2367,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2368,1650,1650,Heiligtum,wartmann_germania01_1650.tcf.xml
2369,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2370,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2371,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2372,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2373,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2374,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2375,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2376,1650,1650,Irrtum,wartmann_germania0203_1650.tcf.xml
2377,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2378,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2379,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2380,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2381,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2382,1650,1650,Christentum,wartmann_germania0203_1650.tcf.xml
2383,1650,1650,Heidentum,wartmann_germania0203_1650.tcf.xml
2384,1650,1650,Christentum,wartmann_germania0203_1650.tcf.xml
2385,1650,1650,Luthertum,wartmann_germania0203_1650.tcf.xml
2386,1650,1650,Luthertum,wartmann_germania0203_1650.tcf.xml
2387,1650,1650,Luthertum,wartmann_germania0203_1650.tcf.xml
2388,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2389,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2390,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2391,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2392,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2393,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2394,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
2395,1650,1650,Reichtum,wartmann_germania0203_1650.tcf.xml
2396,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2397,1650,1650,Eigentum,wartmann_germania0203_1650.tcf.xml
2398,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2399,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2400,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2401,1650,1650,Kurfürstentum,wartmann_germania0203_1650.tcf.xml
2402,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2403,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2404,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2405,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2406,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2407,1650,1650,Kaisertum,wartmann_germania0203_1650.tcf.xml
2408,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2409,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2410,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2411,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2412,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2413,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2414,1650,1650,Herzogtum,wartmann_germania0203_1650.tcf.xml
2415,1650,1650,Fürstentum,wartmann_germania0203_1650.tcf.xml
